Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,3.64872,-0.553623,0.663905,-82.7757,159.847,681.777
2,0,3.65516,-0.557743,0.667877,-83.6265,159.602,683.54
3,0,3.64575,-0.542974,0.659228,-84.1039,160.202,685.534
4,0,3.64916,-0.557961,0.658531,-84.7043,160.043,687.345
5,0,3.64812,-0.540946,0.655716,-85.356,160.394,689.218
6,0,3.64599,-0.553512,0.65071,-85.9042,160.393,691
7,0,3.6485,-0.533885,0.650983,-86.4603,160.798,692.807
8,0,3.64605,-0.549895,0.650639,-87.0151,160.466,694.384
9,0,3.64846,-0.546427,0.651436,-87.5407,160.707,696.045
10,0,3.64841,-0.534753,0.648265,-88.0038,160.737,697.639
11,0,3.64735,-0.556732,0.648837,-88.6504,160.188,698.822
12,0,3.65117,-0.547267,0.652658,-89.0378,160.409,700.506
13,0,3.6459,-0.544971,0.644211,-89.3956,160.295,701.748
14,0,3.64716,-0.565526,0.650916,-89.4861,160.124,703.388
15,0,3.64171,-0.536453,0.645452,-90.0229,160.261,704.79
16,0,3.64342,-0.552068,0.645379,-90.0553,159.925,706.185
17,0,3.6499,-0.557392,0.647553,-90.8541,159.192,707.359
18,0,3.6432,-0.527366,0.642858,-90.898,159.512,708.803
19,0,3.64375,-0.553369,0.642093,-90.8371,159.198,710.108
20,0,3.64974,-0.557045,0.64382,-91.5804,158.433,710.985
21,0,3.64946,-0.535415,0.6473,-91.5798,158.662,712.208
22,0,3.64167,-0.543207,0.645134,-91.4635,158.651,713.43
23,0,3.64317,-0.554312,0.641896,-91.8046,157.849,714.096
24,0,3.64737,-0.550343,0.643126,-92.1803,157.216,714.675
25,0,0.00702023,-0.0400019,-1.63428,-80.9431,1.52761,686.05
26,0,0.00156879,-0.0456404,-1.62958,-81.775,1.67665,686.7
27,0,-0.00910949,-0.0564078,-1.62394,-82.2962,1.36207,686.97
28,0,-0.0161204,-0.0637948,-1.6191,-82.6213,0.969209,687.057
29,0,-0.017244,-0.0654226,-1.61719,-82.9123,0.792425,687.152
30,0,-0.0141795,-0.0638048,-1.61717,-82.9846,0.550897,687.164
31,0,-0.00987409,-0.0602608,-1.61773,-83.1286,0.394542,687.156
32,0,-0.00221069,-0.0549945,-1.62158,-83.1161,0.38837,687.252
33,0,0.00406966,-0.0510767,-1.62562,-83.2274,0.357927,687.248
34,0,0.00995337,-0.050181,-1.62771,-83.2917,0.242455,687.149
35,0,0.0144952,-0.0489259,-1.63031,-83.324,0.00454991,687.024
36,0,0.0147777,-0.04962,-1.63018,-83.3,-0.290323,686.85
37,0,0.0153049,-0.0515324,-1.63119,-83.3111,-0.697616,686.745
38,0,0.0145107,-0.052677,-1.63125,-83.2705,-1.00295,686.608
39,0,0.0142303,-0.0541177,-1.63035,-83.2804,-1.28104,686.41
40,0,0.0113292,-0.0557822,-1.63052,-83.2059,-1.71676,686.318
41,0,0.0107617,-0.0561316,-1.63019,-83.134,-2.16015,686.189
42,0,0.00968778,-0.0560293,-1.62999,-83.0156,-2.54541,686.042
43,0,0.00996589,-0.056703,-1.6301,-82.9195,-2.96077,685.918
44,0,0.00876003,-0.0577674,-1.63015,-82.7864,-3.40434,685.825
45,0,0.00920692,-0.0586929,-1.63066,-82.7043,-3.85531,685.645
46,0,0.00909069,-0.0601497,-1.63249,-82.678,-4.39141,685.478
47,0,0.0103638,-0.0598077,-1.63353,-82.5892,-4.80949,685.327
48,0,0.0108226,-0.0595698,-1.63274,-82.4887,-5.1964,685.124
49,0,0.0100624,-0.0601999,-1.63183,-82.4079,-5.66836,684.885
50,0,0.00860156,-0.0616683,-1.63066,-82.3327,-6.21663,684.567
51,0,0.00618529,-0.0624758,-1.62952,-82.2577,-6.77006,684.267
52,0,0.00268717,-0.0645747,-1.62683,-82.1368,-7.37467,683.91
53,0,0.00448533,-0.062874,-1.62728,-82.0441,-7.73454,683.628
54,0,0.0106905,-0.0572724,-1.62831,-81.8784,-7.74273,683.319
55,0,0.0116143,-0.0591648,-1.629,-81.8307,-8.03463,683.036
56,0,0.0169323,-0.0575719,-1.62998,-81.7002,-8.31812,682.716
57,0,0.0186307,-0.0609938,-1.6313,-81.7373,-8.71451,682.26
58,0,0.0182915,-0.0588696,-1.63087,-81.6787,-9.0914,681.461
59,0,0.0149889,-0.0552115,-1.63144,-81.6722,-9.55783,680.562
60,0,0.00766352,-0.0588429,-1.63438,-81.6672,-10.1836,680.026
61,0,0.00575054,-0.0575584,-1.63344,-81.5967,-10.6604,679.258
62,0,0.0152403,-0.0579468,-1.63184,-81.7397,-10.9683,678.057
63,0,0.0204965,-0.0537894,-1.63184,-81.7504,-11.3146,676.681
64,0,0.0163984,-0.0554458,-1.63391,-81.8107,-11.8723,675.708
65,0,0.014779,-0.0572342,-1.63377,-81.8976,-12.276,674.79
66,0,0.0177384,-0.0562238,-1.6319,-82.0129,-12.4793,673.55
67,0,0.0206302,-0.0552523,-1.63213,-82.1035,-12.8455,672.311
68,0,0.0165122,-0.0529942,-1.63315,-82.1809,-13.3594,671.24
